[ 1.  1. -1. -1.  0. -1.  1.  1.  0.],0
[ 1.  1. -1. -1. -1.  0.  0.  1.  1.],0
[ 1. -1.  0.  1. -1.  1. -1.  0.  1.],0
[ 1. -1.  1.  0. -1. -1.  1.  0.  1.],0
[ 1. -1.  1.  1.  0.  1.  0. -1. -1.],0
[ 1. -1.  1.  1.  0.  1. -1. -1.  0.],0
[ 1. -1.  1. -1. -1.  0.  1.  0.  1.],0
[ 1. -1. -1.  1. -1.  1.  0.  0.  1.],0
[-1.  0.  1.  1. -1.  1.  1. -1.  0.],0
[-1.  0. -1.  0.  1.  1. -1.  1.  1.],0
[-1.  0. -1.  1.  0.  1.  1.  1. -1.],0
[-1.  0. -1.  1.  0.  1. -1.  1.  1.],0
[-1.  0. -1.  1.  1.  0.  1.  1. -1.],0
[-1.  0. -1.  1.  1. -1.  1.  1.  0.],0
[-1.  0. -1.  1. -1.  1.  0.  1.  1.],0
[-1.  0. -1.  1. -1.  1.  1.  1.  0.],0
[-1.  0. -1. -1.  1.  1.  0.  1.  1.],0
[-1.  1.  0.  0. -1.  1. -1.  1.  1.],0
[-1.  1.  0.  1.  0. -1.  1.  1. -1.],0
[-1.  1.  0.  1. -1.  1. -1.  1.  0.],0
[-1.  1.  1.  0.  0.  1. -1.  1. -1.],0
[-1.  1.  1.  0.  1.  1. -1.  0. -1.],0
[-1.  1.  1.  0.  1.  1. -1. -1.  0.],0
[-1.  1.  1.  0. -1.  1. -1.  1.  0.],0
[-1.  1.  1.  0. -1. -1.  1.  1.  0.],0
[-1.  1.  1.  1.  0.  1.  0. -1. -1.],0
[-1.  1.  1.  1.  0.  1. -1.  0. -1.],0
[-1.  1.  1. -1.  0.  1.  0.  1. -1.],0
[-1.  1.  1. -1.  0. -1.  0.  1.  1.],0
[-1.  1.  1. -1. -1.  0.  0.  1.  1.],0
[-1.  1.  1. -1. -1.  0.  1.  1.  0.],0
[-1.  1.  1. -1. -1.  1.  0.  1.  0.],0
[-1.  1. -1.  0.  0.  1. -1.  1.  1.],0
[-1.  1. -1.  1.  0.  0.  1.  1. -1.],0
[-1.  1. -1.  1. -1.  1.  0.  1.  0.],0
[-1. -1.  0.  0.  1.  1. -1.  1.  1.],0
[-1. -1.  0.  1.  0.  1.  1.  1. -1.],0
[-1. -1.  0.  1.  0.  1.  1. -1.  1.],0
[-1. -1.  0.  1. -1.  1.  1.  0.  1.],0
[-1. -1.  0.  1. -1.  1.  1.  1.  0.],0
[-1. -1.  0. -1.  1.  1.  0.  1.  1.],0
[-1. -1.  1.  1. -1.  1.  1.  0.  0.],0
,0
[ 1.  0.  0.  1. -1.  1. -1.  0.  0.],0.013217605
[ 0.  0. -1.  1. -1.  1.  0.  1.  0.],0.018012418
[ 0.  0.  1.  1. -1.  1.  0.  0. -1.],0.02614765
[ 1.  1.  0. -1.  0. -1. -1.  1.  1.],0.029349733
[-1.  0.  0.  1. -1.  1.  1.  0.  0.],0.0322863
[-1.  0. -1.  1.  0.  1.  0.  1.  0.],0.03819086
[ 0.  0.  1.  0. -1.  0.  1.  1. -1.],0.04208563
[ 0.  0. -1.  1. -1.  1.  0.  0.  1.],0.044022532
[ 1. -1.  1. -1. -1.  0.  1.  1.  0.],0.044351568
[ 1.  1. -1.  0.  0.  1. -1.  0.  0.],0.044543605
[ 0. -1.  0.  1. -1.  1.  1.  0.  0.],0.047633603
[ 1.  1. -1.  0. -1.  0.  0.  1.  0.],0.050085113
[-1.  1.  1.  0.  1.  0. -1. -1.  1.],0.050893618
[-1.  0.  0.  1. -1.  1.  0.  1.  0.],0.051836041
[ 1.  1. -1.  1.  0.  0.  0.  0. -1.],0.053239765
[ 0.  1.  0.  0. -1.  0.  1.  1. -1.],0.0534444
[-1.  1.  1.  1. -1.  0.  1. -1.  0.],0.059464594
[ 1.  0.  0.  1. -1. -1. -1.  1.  1.],0.059467635
[ 0.  1.  0.  1. -1.  1.  0.  0. -1.],0.060301778
[ 0.  1. -1.  1. -1.  0.  0.  1.  0.],0.06106309
[-1.  0.  0.  1.  0.  0.  1.  1. -1.],0.061931414
[-1.  1.  1.  0. -1.  0.  1.  0.  0.],0.064138197
[ 0.  1.  0.  0. -1.  1. -1.  1.  0.],0.06703583
[ 0.  1.  0.  0. -1.  0. -1.  1.  1.],0.067118246
[-1. -1.  1.  1.  0.  1.  1. -1.  0.],0.068716319
[ 1.  1. -1.  0.  0. -1.  0.  1.  0.],0.069630224
[ 1.  0.  0.  1. -1.  0. -1.  0.  1.],0.069824144
[-1.  1.  1.  0. -1.  0.  0.  1.  0.],0.07246602
[ 0.  1.  1. -1.  0. -1.  1.  1. -1.],0.073322818
[ 1. -1.  1.  0.  0. -1.  1. -1.  1.],0.076647951
[-1.  0.  0.  1. -1.  1.  1. -1.  1.],0.077437223
[-1.  0. -1.  0.  1.  1.  1. -1.  1.],0.078273096
[-1.  0.  1.  1.  0.  1.  1. -1. -1.],0.078780713
[ 1.  1. -1. -1. -1.  1.  0.  0.  1.],0.079247341
[ 1.  1. -1.  0. -1.  0.  1.  1. -1.],0.082155227
[-1.  1.  1.  0.  0.  1.  0.  0. -1.],0.082621904
[ 1.  0. -1.  1.  0.  0. -1.  1.  0.],0.083147385
[ 1.  1.  0. -1. -1.  0.  1. -1.  1.],0.084462707
[ 1.  1. -1.  0. -1.  0.  0.  0.  1.],0.084849755
[-1.  0. -1.  1.  0.  0.  1.  1.  0.],0.084874009
[-1. -1.  0.  1.  1.  0. -1.  1.  1.],0.088749113
[ 0.  1.  1.  0. -1. -1. -1.  1.  1.],0.088951546
[-1.  1.  1.  0. -1. -1.  1.  0.  1.],0.089593563
[ 0.  0.  1. -1. -1.  1.  1.  1. -1.],0.091340473
[ 0.  1.  0.  1.  0.  1.  0. -1. -1.],0.09782811
[ 0.  0.  1.  1.  0.  1. -1. -1.  0.],0.098694358
[ 0.  1.  0.  0.  0. -1.  1.  1. -1.],0.100339662
[-1.  1.  1. -1.  0. -1.  1.  1.  0.],0.101081246
[ 0.  0.  1. -1.  1.  1. -1.  1. -1.],0.103539678
[ 1.  0. -1.  1. -1. -1.  0.  1.  1.],0.10376628
[ 0.  1.  0. -1. -1.  1.  1.  1. -1.],0.103926804
[ 0.  1.  1. -1. -1.  0.  1.  0.  0.],0.104818382
[-1.  0.  1.  1. -1.  0.  1.  0.  0.],0.105221744
[ 0.  1.  1.  1.  1. -1. -1. -1.  0.],0.105320118
[ 0.  1.  0.  1. -1.  0.  0.  1. -1.],0.105518552
[-1. -1.  0.  1.  1. -1.  1.  0.  1.],0.107942477
[ 1.  1. -1. -1. -1.  0.  1.  1.  0.],0.108276675
[ 1.  1. -1.  1.  0. -1. -1.  0.  1.],0.110026746
[ 0.  1. -1.  0. -1.  1.  0.  0.  1.],0.110044774
[ 0.  1.  0.  1. -1.  1. -1.  0.  0.],0.112712601
[-1.  1.  0.  1. -1.  0.  0.  1.  0.],0.113716798
[-1. -1.  0.  0.  0.  1.  1.  0.  1.],0.116181079
[ 1. -1.  0.  1. -1.  1. -1.  1.  0.],0.116779328
[ 1.  1. -1.  1.  0.  0. -1.  0.  0.],0.11731762
[ 1.  0.  1.  1. -1.  1. -1.  0. -1.],0.117377205
[-1.  1.  0.  1.  0.  0.  1.  0. -1.],0.117524145
[ 1.  0. -1.  0. -1.  1.  1. -1.  1.],0.118410965
[-1.  0.  0.  0.  0.  1.  1.  1. -1.],0.118620147
[-1.  1. -1.  1.  1. -1.  1.  0.  0.],0.11866039
[ 1. -1.  1. -1. -1.  1.  1.  0.  0.],0.119249184
[-1.  1. -1.  1. -1.  1.  1.  0.  0.],0.119993291
[ 0.  1. -1.  1.  1. -1.  1. -1.  0.],0.120062126
[ 0.  1.  1.  1.  0.  0.  0. -1. -1.],0.120288641
[ 1.  1. -1.  1.  0. -1.  0.  0.  0.],0.120410419
[ 0. -1.  1.  1. -1.  1.  0.  1. -1.],0.122379033
[ 0.  1. -1.  0. -1.  1.  1.  1. -1.],0.124636046
[ 0.  0.  0.  1. -1.  1. -1.  1.  0.],0.12466981
[ 1.  0.  0. -1. -1.  1.  1. -1.  1.],0.126119427
[-1.  1.  1.  1. -1.  0. -1.  1.  0.],0.126357503
[ 1.  0. -1. -1.  1. -1.  1.  1.  0.],0.126522195
[ 1. -1. -1.  1.  0.  1. -1.  0.  1.],0.126990245
[ 0.  1.  1.  0. -1. -1.  0.  1.  0.],0.127742878
[-1.  1.  1. -1.  0.  0.  1.  1. -1.],0.128686787
[ 0.  1. -1.  1. -1.  1.  0. -1.  1.],0.128788042
[ 1.  1. -1.  0. -1.  1.  0. -1.  1.],0.129736909
[-1.  0.  1.  0.  0.  1.  1.  0. -1.],0.130000803
[ 0.  1.  1.  0. -1. -1.  1. -1.  1.],0.130804707
[-1.  1.  1.  0. -1. -1.  0.  1.  1.],0.130865768
[ 0. -1.  0.  0.  0.  1.  1. -1.  1.],0.132441204
[-1.  0. -1.  1.  1.  0.  1.  0.  0.],0.132900429
[-1.  1.  0.  0. -1.  1.  0.  1.  0.],0.133984003
[ 0. -1. -1.  1.  0.  1.  1.  1. -1.],0.134530593
[-1.  1.  1.  1.  1.  0. -1. -1.  0.],0.134673016
[ 1.  0. -1.  1. -1.  0.  0.  1.  0.],0.134941805
[-1.  1.  1.  0.  0.  0.  0.  1. -1.],0.135225012
[-1.  0. -1.  1.  1. -1.  1.  0.  1.],0.135912594
[ 0.  1. -1.  1. -1.  1.  0.  0.  0.],0.136050371
[-1.  0. -1.  1.  0.  1.  1. -1.  1.],0.13648224
[-1.  1.  0.  0. -1.  0.  1.  1.  0.],0.137182621
[ 0.  1.  1.  0.  0.  1.  0. -1. -1.],0.138260418
[ 0.  0. -1.  0.  0.  1. -1.  1.  1.],0.139577539
[ 0. -1.  0.  1. -1.  1.  0.  0.  1.],0.140724858
[ 1.  1. -1.  0.  0.  0.  1.  0. -1.],0.140974527
[-1.  1.  1.  1.  0.  0.  1. -1. -1.],0.140986595
[-1. -1.  1.  0.  1.  0. -1.  1.  1.],0.141216362
[-1.  1.  1. -1.  0. -1.  1.  0.  1.],0.143137244
[ 1.  1. -1.  0. -1.  1.  0.  1. -1.],0.143921747
[ 0.  1.  0.  1.  1.  0.  0. -1. -1.],0.144704519
[-1.  1.  0. -1.  0.  0.  0.  1.  1.],0.145170216
[-1.  0. -1.  1.  1.  0.  0.  1.  0.],0.145190781
[-1.  1.  0. -1.  0.  1.  0.  1.  0.],0.145407601
[ 1.  0.  0.  0.  0. -1.  1.  1. -1.],0.145519141
[ 1.  0.  0.  1.  1. -1. -1.  1. -1.],0.145604774
[ 1.  0.  1.  1.  1. -1. -1.  0. -1.],0.14569354
[ 1.  0. -1. -1.  1.  0.  1.  1. -1.],0.146540183
[ 0. -1. -1. -1.  1.  1.  0.  1.  1.],0.146594122
[ 1. -1.  1.  1. -1.  0. -1.  0.  1.],0.146760687
[ 1.  1.  0. -1. -1.  0.  0.  0.  1.],0.147067176
[ 1. -1.  0.  1.  0.  0.  0. -1.  1.],0.148018507
[ 1.  1.  0.  1.  1. -1. -1. -1.  0.],0.148212677
[ 0.  1.  0. -1.  0. -1.  0.  1.  1.],0.149048861
[ 0.  1.  1. -1.  0. -1.  0.  1.  0.],0.149997457
[ 1.  0.  1. -1. -1.  0.  1.  1. -1.],0.150552418
[ 0.  0.  1.  0. -1. -1.  1.  0.  1.],0.150824617
[ 0.  0.  1.  1. -1. -1.  1. -1.  1.],0.15091624
[ 0.  0.  1.  1. -1.  1. -1.  1. -1.],0.151763144
[ 0. -1.  1.  1.  0.  1.  1. -1. -1.],0.151790349
[-1.  1.  0.  1. -1.  0. -1.  1.  1.],0.151915858
[-1.  1. -1. -1.  0.  1.  0.  1.  1.],0.152922946
[-1.  0.  0.  1.  0.  1.  0.  1. -1.],0.153092906
[-1.  0.  1.  0. -1.  0.  1.  1.  0.],0.154551596
[ 1. -1.  1.  0.  0.  1.  1. -1. -1.],0.155018117
[ 0.  0. -1.  1.  1.  0.  0.  1. -1.],0.155757196
[-1. -1.  1.  1.  0.  1.  1.  0. -1.],0.155928151
[ 1.  0.  0. -1.  0. -1.  1.  1.  0.],0.156171033
[-1.  1.  1.  1. -1. -1.  0.  1.  0.],0.156771694
[ 0. -1.  1.  0.  0.  1.  1.  0. -1.],0.156863348
[-1.  0.  1.  1. -1. -1.  1.  1.  0.],0.157902618
[ 1.  1. -1.  1. -1.  1.  0. -1.  0.],0.157903913
[ 0. -1. -1.  0.  1.  1.  1.  1. -1.],0.158044754
[ 0.  0.  1.  0. -1.  1.  1. -1.  0.],0.15983199
[ 0. -1.  1.  1.  0.  0.  1. -1.  0.],0.160131648
[ 0.  1.  0.  0. -1.  1.  0.  1. -1.],0.160265286
[ 1. -1.  0.  1.  1. -1.  0.  1. -1.],0.160786139
[ 1. -1.  0.  0. -1.  1.  0.  0.  1.],0.161400228
[ 1.  1. -1. -1.  1.  0.  1.  0. -1.],0.161564457
[ 1.  1.  0.  1.  0.  0. -1. -1.  0.],0.162119627
[-1.  1.  1.  1.  0.  0. -1.  1. -1.],0.16273166
[ 1.  0.  0.  1.  0.  1. -1.  0. -1.],0.162768418
[-1.  0.  1.  1.  0. -1.  1.  1. -1.],0.162899999
[ 0.  1. -1.  0.  0.  1. -1.  1.  0.],0.163549352
[-1.  1.  1.  1. -1.  0.  0.  0.  0.],0.163610527
[-1. -1.  0.  1.  1. -1.  0.  1.  1.],0.16483342
[ 1.  0. -1.  1. -1.  1.  0.  0.  0.],0.167394124
[ 1. -1.  1.  0. -1. -1.  0.  1.  1.],0.167609017
[ 0.  1.  0. -1.  0.  1. -1.  0.  1.],0.167850619
[ 1. -1.  1.  1.  1.  0. -1.  0. -1.],0.167870011
[ 1.  0.  0.  1. -1.  0. -1.  1.  0.],0.169251183
[ 1.  1. -1. -1.  0. -1.  0.  1.  1.],0.17250341
[-1.  1.  0.  1. -1.  1.  0.  0.  0.],0.17279548
[ 1. -1.  1. -1.  0.  0.  1. -1.  1.],0.173499878
[ 0.  1.  1.  1. -1. -1.  1.  0. -1.],0.173769043
[ 1.  0.  1. -1. -1.  0.  1.  0.  0.],0.173852613
[-1.  1. -1.  0.  0.  1.  1.  1. -1.],0.174032951
[-1.  1. -1.  1.  1.  0.  1.  0. -1.],0.174453298
[-1. -1.  0.  1.  0.  1.  0.  1.  0.],0.174634408
[-1.  1.  1.  1. -1. -1.  1.  0.  0.],0.174754446
[ 0.  1.  0.  0. -1. -1.  1.  0.  1.],0.17487033
[ 1.  0.  0.  0. -1.  0. -1.  1.  1.],0.175283111
[ 0. -1.  1.  1.  0.  1.  0. -1.  0.],0.176239224
[-1.  0. -1.  1. -1.  1.  1.  0.  1.],0.17650418
[-1. -1.  1.  1.  0.  0.  1. -1.  1.],0.177741366
[ 0.  1. -1.  1. -1. -1.  0.  1.  1.],0.178157222
[ 0.  1.  1.  0. -1.  1.  0.  0. -1.],0.178696278
[ 0.  1. -1.  1. -1. -1.  1.  1.  0.],0.180296374
[ 1. -1.  1.  1. -1.  1.  0.  0. -1.],0.180352433
[-1.  0.  1.  0.  0.  0. -1.  1.  1.],0.181311002
[ 0.  0.  1.  0. -1.  1.  1.  0. -1.],0.181370993
[ 1. -1.  0.  1.  0.  1. -1. -1.  1.],0.182032914
[ 1.  0.  1.  0. -1. -1.  0.  0.  1.],0.182213755
[ 0.  1.  1. -1. -1.  0.  0.  1.  0.],0.18230248
[ 0.  1. -1.  1.  0.  0.  0.  1. -1.],0.18267842
[-1.  0.  1.  0. -1.  1.  1.  0.  0.],0.182766711
[ 0. -1.  1.  0. -1.  1.  1.  1. -1.],0.182851022
[ 1.  0.  1. -1.  0. -1.  1.  1. -1.],0.18346204
[ 0.  1.  0.  0. -1.  1.  1.  0. -1.],0.18362872
[ 1.  0.  1.  0. -1. -1.  0.  1.  0.],0.183768716
[ 1. -1.  0.  1. -1.  0. -1.  1.  1.],0.184320813
[-1. -1.  0.  1.  0.  0.  1.  1.  0.],0.184386821
[ 0.  1. -1.  1. -1.  0.  0.  0.  1.],0.184748995
[ 1.  1. -1.  1. -1.  0.  0. -1.  1.],0.184924035
[ 1.  0.  0.  0. -1.  0.  1. -1.  1.],0.185005916
[-1.  1.  1. -1.  0.  0.  0.  1.  0.],0.185782018
[ 1. -1.  0.  1. -1.  0.  0.  0.  1.],0.186584094
[ 0.  1.  0.  0. -1. -1.  1.  1.  0.],0.187287743
[-1.  1. -1.  1. -1.  1.  0.  0.  1.],0.187414937
[ 0.  1.  0. -1.  0.  1. -1.  1.  0.],0.187790534
[ 0.  0.  1.  1. -1.  1.  0. -1.  0.],0.188343296
[ 1.  1.  0. -1.  0. -1.  1.  0.  0.],0.18867797
[ 0. -1.  0.  1. -1.  1. -1.  1.  1.],0.18900235
[-1.  1. -1.  0.  1.  1. -1.  0.  1.],0.189387874
[ 0.  0.  1.  0. -1.  0.  1. -1.  1.],0.189520472
[ 0.  0.  0.  1. -1.  0. -1.  1.  1.],0.189603833
[ 1. -1.  1.  0. -1.  1.  1.  0. -1.],0.189901976
[ 1.  0. -1.  1.  0.  0.  0.  1. -1.],0.189920482
[ 0. -1. -1.  0.  1.  0.  1.  1.  0.],0.189977748
[ 1.  0.  1. -1.  1.  1. -1.  0. -1.],0.191668497
[ 1.  1. -1.  0. -1.  1.  0.  0.  0.],0.191750743
[ 0.  1.  0.  0.  1. -1.  1.  0. -1.],0.19238999
[ 0.  1. -1.  0. -1.  1.  0.  1.  0.],0.193339829
[-1.  1.  1. -1. -1.  0.  1.  0.  1.],0.193361317
[ 1.  0.  1.  0. -1. -1. -1.  1.  1.],0.193936129
[ 1. -1. -1.  1.  1.  0.  0.  1. -1.],0.193965794
[-1.  1.  0. -1.  1.  1.  0. -1.  1.],0.194512474
[ 1.  1. -1.  1. -1.  0.  0.  0.  0.],0.195591285
[ 0. -1.  1.  1. -1.  1.  0.  0.  0.],0.195789491
[-1.  0. -1.  0.  0.  1.  0.  1.  1.],0.19594468
[ 0. -1.  0.  1.  0.  0.  1. -1.  1.],0.196146186
[ 1. -1.  1.  0.  1.  1. -1.  0. -1.],0.196278466
[ 0.  1.  1. -1.  0. -1.  1. -1.  1.],0.196800962
[ 0.  0.  1. -1.  0. -1.  0.  1.  1.],0.196823303
[ 1.  0.  0.  0. -1.  1.  0. -1.  1.],0.197234034
[ 0. -1.  1.  1. -1.  0.  1.  0.  0.],0.198126063
[ 0.  1.  1.  1. -1.  0.  1. -1. -1.],0.198314344
[ 1.  0. -1.  0. -1.  1.  0.  0.  1.],0.198836921
[ 1. -1.  1. -1.  0. -1.  1.  0.  1.],0.199597774
[ 0.  0.  1.  0. -1.  1.  0.  1. -1.],0.199771703
[-1. -1.  0.  1.  0.  0.  0.  1.  1.],0.200484288
[ 0.  0.  1. -1.  0.  0. -1.  1.  1.],0.200773382
[ 1.  1. -1. -1.  0.  1. -1.  1.  0.],0.201040198
[-1.  1.  1.  0.  1. -1. -1.  0.  1.],0.201180724
[ 1.  1.  0. -1.  0. -1.  1. -1.  1.],0.201963616
[ 1. -1. -1.  0.  0.  1. -1.  1.  1.],0.202880394
[ 0.  1. -1. -1.  1.  1. -1.  0.  1.],0.203864085
[ 0.  0. -1.  1.  0.  0.  1.  1. -1.],0.204171985
[-1. -1.  1.  0.  0.  1.  1.  1. -1.],0.205734211
[ 0.  1.  0. -1. -1.  0.  0.  1.  1.],0.205846276
[ 0.  0. -1.  1.  0. -1.  1.  1.  0.],0.206167945
[ 1. -1. -1.  1.  0.  0. -1.  1.  1.],0.206245022
[ 0.  1. -1.  1.  0. -1.  1.  0.  0.],0.207314093
[ 0. -1.  1.  1.  0. -1.  1. -1.  1.],0.208372419
[-1.  0. -1.  1.  0.  1.  0.  0.  1.],0.208877537
[ 1.  1. -1.  0.  1.  0.  1. -1. -1.],0.209185137
[ 0.  1. -1.  0.  0.  0. -1.  1.  1.],0.209907658
[ 0.  0. -1.  1. -1.  1.  1. -1.  1.],0.21021088
[ 0. -1.  1. -1.  1.  1. -1.  1.  0.],0.210288701
[ 1. -1.  0.  0.  0.  1.  1. -1.  0.],0.210569983
[ 1.  0.  0.  1.  0.  1. -1. -1.  0.],0.211179316
[ 1.  1. -1.  0.  0.  0. -1.  1.  0.],0.211206331
[-1.  0. -1.  1.  1.  0.  1. -1.  1.],0.211462795
[ 1. -1.  1. -1. -1.  0.  0.  1.  1.],0.211887699
[ 0. -1.  1.  1. -1. -1.  1.  0.  1.],0.213417598
[-1.  1.  0.  0.  0.  1.  0.  1. -1.],0.213669306
[ 1. -1.  0. -1.  0.  0.  1.  0.  1.],0.214617579
[-1.  1.  0. -1. -1.  1.  0.  1.  1.],0.214651552
[ 1. -1.  1.  1.  0.  0. -1. -1.  1.],0.215107995
[ 1.  0.  0. -1. -1.  0.  1.  0.  1.],0.215174112
[ 1.  1.  0.  0. -1. -1.  0.  1.  0.],0.21553519
[ 1. -1.  0.  0.  0.  1. -1.  1.  0.],0.215633201
[ 0.  1.  1.  0. -1.  0.  1.  0. -1.],0.215701889
[ 1.  0.  0.  0. -1.  1.  1. -1.  0.],0.2162718
[ 1. -1. -1.  1.  1. -1.  0.  1.  0.],0.216688573
[ 1.  0.  0. -1. -1.  0.  1.  1.  0.],0.216819595
[ 1.  0.  1.  0.  0.  1. -1. -1.  0.],0.216906203
[ 1. -1.  1.  1.  0.  1. -1.  0. -1.],0.217171008
[ 1.  1. -1. -1. -1.  1.  0.  1.  0.],0.217455304
[ 0.  1.  0.  1.  1. -1.  0.  0. -1.],0.217632745
[ 0.  1.  0.  1. -1. -1. -1.  1.  1.],0.217762755
[ 0.  1.  1. -1.  1.  1.  0. -1. -1.],0.217905444
[ 1.  0.  1.  0.  1.  0.  0. -1. -1.],0.218011586
[ 1. -1.  1.  1. -1.  1. -1.  0.  0.],0.218029045
[ 1.  0.  1. -1.  0. -1.  1. -1.  1.],0.218297441
[ 0. -1.  0.  1.  0.  1.  1.  0. -1.],0.218424186
[ 0.  0. -1.  0.  1.  0.  1.  1. -1.],0.218425956
[ 0. -1. -1.  0.  1.  1. -1.  1.  1.],0.218545934
[-1.  0.  1.  1.  0.  0.  0.  1. -1.],0.218663076
[ 0.  1.  1. -1.  0. -1.  1.  0.  0.],0.218823533
[-1.  0. -1.  1.  0.  1.  1.  0.  0.],0.219724213
[ 0.  0. -1.  1.  1.  0.  1.  0. -1.],0.220151825
[ 0.  1.  1.  0. -1. -1.  1.  0.  0.],0.220596368
[ 1.  0.  1. -1.  0. -1. -1.  1.  1.],0.220619294
[ 1.  1.  0.  1.  0. -1.  0.  0. -1.],0.220887576
[ 0. -1. -1. -1.  1.  1.  1.  1.  0.],0.221133625
[ 1.  1. -1.  0.  0.  1. -1.  1. -1.],0.221272083
[-1.  0.  1.  0.  1. -1. -1.  1.  1.],0.222014102
[ 1.  1.  0.  0.  0.  1. -1.  0. -1.],0.223370582
[ 0.  1. -1.  0.  0.  0.  1.  1. -1.],0.223546912
[ 1.  1.  0.  1. -1.  0. -1.  1. -1.],0.223619719
[ 1.  1.  0. -1. -1.  0.  1.  1. -1.],0.223661392
[ 1.  1. -1.  0.  0. -1.  0.  0.  1.],0.223828391
[ 0.  0.  1.  0. -1. -1.  1.  1.  0.],0.224149134
[-1.  1.  1.  1. -1.  1. -1.  0.  0.],0.224269493
[ 1.  0. -1.  0.  0. -1.  1.  1.  0.],0.224393943
[ 1.  1. -1.  0.  1.  0.  0. -1.  0.],0.224644623
[-1.  1.  0.  0.  0.  1. -1.  1.  0.],0.224785764
[ 0.  1. -1.  0.  1.  0.  1.  0. -1.],0.224893824
[ 1.  0.  0.  0. -1. -1.  1.  0.  1.],0.225531625
[ 1.  0. -1.  1. -1.  1.  0.  1. -1.],0.225828149
[ 0.  0.  0.  1.  0.  1. -1.  1. -1.],0.225993748
[ 1. -1.  1.  1. -1. -1.  0.  0.  1.],0.226939883
[ 1.  1. -1.  0.  0. -1.  1.  0.  0.],0.226991478
[ 0.  0.  1. -1.  1. -1. -1.  1.  1.],0.227272405
[-1. -1.  1.  0. -1.  1.  1.  1.  0.],0.227502602
[ 0.  0.  0.  0. -1.  1.  1.  1. -1.],0.227669566
[ 1.  1.  0.  0.  0.  1.  0. -1. -1.],0.227742963
[ 1. -1.  0. -1.  0.  1.  1. -1.  1.],0.228192157
[ 1.  1.  0.  1. -1.  0. -1. -1.  1.],0.228619347
[ 0.  0.  0.  1.  0. -1.  1.  1. -1.],0.228783736
[ 1. -1.  1.  0. -1.  0.  0.  0.  1.],0.229036834
[-1.  1.  0.  1.  0. -1.  1.  0.  0.],0.229515851
[ 0.  1.  0.  1. -1.  0.  1.  0. -1.],0.230697222
[ 0.  1.  0.  1.  0.  1. -1.  0. -1.],0.231030047
[-1. -1.  1.  1.  0.  0.  1.  1. -1.],0.231581513
